"Station Name","MAC Address","Org Name","Start Date","Start Time Zone","End Date","End Time Zone","Transaction Date (Pacific Time)","Total Duration (hh:mm:ss)","Charging Time (hh:mm:ss)","Energy (kWh)","GHG Savings (kg)","Gasoline Savings (gallons)","Port Type","Port Number","Plug Type","EVSE ID","Address 1","Address 2",City,State/Province,"Postal Code",Country,Latitude,Longitude,Currency,Fee,"Ended By","Plug In Event Id","Driver Postal Code","User ID","Start SOC","End SOC",County,"System S/N","Model Number"
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-03 16:13:58",PST,"2020-02-03 16:16:02",PST,"2020-02-03 16:16:45",00:02:04,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.000,"Plug Out at Vehicle",3226,93442,20735861,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-03 14:11:55",PST,"2020-02-03 16:14:19",PST,"2020-02-03 16:15:25",02:02:24,01:01:37,3.007,1.263,0.377,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.330,"Plug Out at Vehicle",5848,93422,699027,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-03 14:03:07",PST,"2020-02-03 16:12:31",PST,"2020-02-03 16:14:28",02:09:24,02:09:14,15.540,6.527,1.950,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.710,"Plug Out at Vehicle",3266,96753,20381071,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-03 16:11:46",PST,"2020-02-03 16:12:47",PST,"2020-02-03 16:13:29",00:01:01,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.000,"Plug Out at Vehicle",3225,93442,20735861,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-03 16:08:45",PST,"2020-02-03 16:10:53",PST,"2020-02-03 16:11:35",00:02:08,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.000,"Plug Out at Vehicle",3224,93442,20735861,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-03 14:00:03",PST,"2020-02-03 16:10:26",PST,"2020-02-03 16:11:12",02:10:22,02:06:40,14.064,5.907,1.765,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.550,"Plug Out at Vehicle",5264,94539,4334541,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-03 13:46:20",PST,"2020-02-03 16:00:52",PST,"2020-02-03 16:02:30",02:14:36,02:14:14,5.685,2.388,0.714,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.630,"Plug Out at Vehicle",3222,93442,711871,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-03 11:21:23",PST,"2020-02-03 15:39:26",PST,"2020-02-03 15:42:23",04:18:03,02:30:10,18.004,7.562,2.260,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,3.790,"Plug Out at Vehicle",5383,93401,2349971,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-03 12:41:12",PST,"2020-02-03 15:21:21",PST,"2020-02-03 15:22:28",02:40:09,01:14:09,7.590,3.188,0.953,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.830,"Plug Out at Vehicle",4432,93422,1853321,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-03 15:03:15",PST,"2020-02-03 15:14:46",PST,"2020-02-03 15:15:31",00:11:35,00:11:21,1.333,0.560,0.167,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.150,"Plug Out at Vehicle",5385,92009,1782891,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-03 12:18:07",PST,"2020-02-03 14:47:59",PST,"2020-02-03 14:48:42",02:29:52,02:18:47,16.843,7.074,2.114,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.850,"Plug Out at Vehicle",5384,93446,21010161,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-03 14:34:18",PST,"2020-02-03 14:35:00",PST,"2020-02-03 14:35:42",00:00:47,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.000,"Plug Out at Vehicle",3272,93444,381265,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-03 14:31:25",PST,"2020-02-03 14:33:27",PST,"2020-02-03 14:34:08",00:02:02,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.000,"Plug Out at Vehicle",3271,93444,381265,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-03 14:30:30",PST,"2020-02-03 14:30:37",PST,"2020-02-03 14:30:40",00:00:07,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.000,Customer,3270,93444,381265,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-03 14:29:02",PST,"2020-02-03 14:29:57",PST,"2020-02-03 14:30:18",00:00:55,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.000,"Plug Out at Vehicle",3268,93444,381265,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-03 14:30:05",PST,"2020-02-03 14:30:11",PST,"2020-02-03 14:30:12",00:00:06,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.000,Customer,3269,93444,381265,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-03 14:27:57",PST,"2020-02-03 14:28:54",PST,"2020-02-03 14:29:31",00:00:57,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.000,"Plug Out at Vehicle",3267,93444,381265,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-03 10:34:58",PST,"2020-02-03 14:27:46",PST,"2020-02-03 14:28:29",03:52:51,03:52:32,27.922,11.727,3.504,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,3.070,"Plug Out at Vehicle",3265,93444,381265,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-03 12:56:55",PST,"2020-02-03 14:08:37",PST,"2020-02-03 14:13:38",01:11:45,01:11:22,3.925,1.649,0.493,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.430,"Plug Out at Vehicle",1580763409,94583,2800441,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-03 12:39:59",PST,"2020-02-03 14:01:39",PST,"2020-02-03 14:09:03",01:21:40,00:54:40,5.916,2.485,0.742,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.650,"Plug Out at Vehicle",5847,93401,835699,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-03 07:52:55",PST,"2020-02-03 14:00:13",PST,"2020-02-03 14:05:52",06:07:19,02:25:38,16.213,6.809,2.035,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,14.510,"Plug Out at Vehicle",5262,93428,3367961,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-03 08:58:38",PST,"2020-02-03 13:19:14",PST,"2020-02-03 13:20:41",04:20:36,01:37:32,10.227,4.295,1.284,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,3.190,"Plug Out at Vehicle",5845,93422,1248301,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-03 12:54:25",PST,"2020-02-03 12:55:44",PST,"2020-02-03 12:56:26",00:01:19,00:00:00,0.000,0.000,0.000,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.000,"Plug Out at Vehicle",1580763259,94583,2800441,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-03 12:51:05",PST,"2020-02-03 12:53:03",PST,"2020-02-03 12:53:47",00:01:58,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.000,"Plug Out at Vehicle",1580763054,94583,2800441,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-03 10:38:55",PST,"2020-02-03 12:12:56",PST,"2020-02-03 12:13:47",01:34:01,00:19:14,0.770,0.324,0.097,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.080,"Plug Out at Vehicle",5846,91606,4528401,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-03 08:28:28",PST,"2020-02-03 12:08:02",PST,"2020-02-03 12:10:20",03:39:34,03:38:18,4.391,1.844,0.551,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.480,"Plug Out at Vehicle",4430,93433,378691,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-03 09:10:51",PST,"2020-02-03 12:06:02",PST,"2020-02-03 12:08:43",02:55:11,01:10:35,3.558,1.494,0.447,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.390,"Plug Out at Vehicle",1580749848,93422,349725,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-03 09:57:19",PST,"2020-02-03 12:05:51",PST,"2020-02-03 12:06:48",02:08:32,02:08:11,14.816,6.223,1.859,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.630,"Plug Out at Vehicle",5263,93422,21359041,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-03 08:09:21",PST,"2020-02-03 12:03:24",PST,"2020-02-03 12:05:12",03:54:03,01:57:20,12.723,5.344,1.597,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,1.400,"Plug Out at Vehicle",3220,93405,4055551,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-03 08:47:50",PST,"2020-02-03 11:58:29",PST,"2020-02-03 12:00:50",03:10:39,01:58:08,12.153,5.104,1.525,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,1.340,"Plug Out at Vehicle",4431,93422,20519581,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-02-03 08:28:39",PST,"2020-02-03 11:58:24",PST,"2020-02-03 12:00:42",03:29:45,03:08:00,20.162,8.468,2.530,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,2.220,"Plug Out at Vehicle",3221,92336,601291,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-03 09:30:42",PST,"2020-02-03 11:32:48",PST,"2020-02-03 11:35:56",02:02:06,01:41:40,5.384,2.261,0.676,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.590,"Plug Out at Vehicle",3264,93420,379067,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-03 07:52:35",PST,"2020-02-03 10:42:11",PST,"2020-02-03 10:42:56",02:49:35,02:39:09,18.410,7.732,2.310,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,2.030,"Plug Out at Vehicle",5381,93465,4826691,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-03 07:29:29",PST,"2020-02-03 10:38:49",PST,"2020-02-03 10:39:27",03:09:22,03:09:10,10.469,4.397,1.314,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.150,Customer,5844,91606,4528401,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-03 09:10:22",PST,"2020-02-03 10:34:09",PST,"2020-02-03 10:37:59",01:23:52,01:23:34,10.036,4.215,1.260,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.100,"Plug Out at Vehicle",3263,93444,381265,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-03 07:32:39",PST,"2020-02-03 09:35:04",PST,"2020-02-03 09:35:52",02:02:24,01:56:20,5.998,2.519,0.753,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.660,"Plug Out at Vehicle",5261,93465,321157,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-03 07:07:14",PST,"2020-02-03 09:18:26",PST,"2020-02-03 09:19:22",02:11:11,01:16:33,7.039,2.956,0.883,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.770,"Plug Out at Vehicle",1580742423,93446,1183311,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-03 08:33:51",PST,"2020-02-03 09:09:03",PST,"2020-02-03 09:09:48",00:35:11,00:14:03,1.621,0.681,0.203,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.180,"Plug Out at Vehicle",5382,93444,381265,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-03 05:04:32",PST,"2020-02-03 06:55:07",PST,"2020-02-03 06:55:56",01:50:34,01:50:16,4.922,2.067,0.618,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.540,"Plug Out at Vehicle",5843,93402,710899,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-03 00:16:59",PST,"2020-02-03 03:08:53",PST,"2020-02-03 03:09:37",02:51:54,02:13:39,7.613,3.198,0.955,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.840,"Plug Out at Vehicle",5380,93405,648859,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-02 17:48:28",PST,"2020-02-02 20:01:54",PST,"2020-02-02 20:03:20",02:13:30,02:13:20,15.569,6.539,1.954,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.710,"Plug Out at Vehicle",5260,85045,2724561,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-02 15:23:28",PST,"2020-02-02 19:14:55",PST,"2020-02-02 19:16:21",03:51:27,01:58:35,6.972,2.928,0.875,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.770,"Plug Out at Vehicle",5842,93420,21005971,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-02 18:00:18",PST,"2020-02-02 19:00:02",PST,"2020-02-02 19:01:38",00:59:43,00:59:13,6.898,2.897,0.866,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.760,"Plug Out at Vehicle",1580695211,90019,20638611,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-02 13:35:35",PST,"2020-02-02 15:52:58",PST,"2020-02-02 15:53:40",02:17:22,01:15:05,8.691,3.650,1.091,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.960,"Plug Out at Vehicle",4429,92009,1782891,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-02 11:56:59",PST,"2020-02-02 15:22:28",PST,"2020-02-02 15:23:15",03:25:29,03:22:41,12.475,5.239,1.566,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.370,"Plug Out at Vehicle",5259,93401,21207751,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-02 12:52:22",PST,"2020-02-02 15:12:30",PST,"2020-02-02 15:13:12",02:20:07,02:01:57,6.475,2.720,0.813,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.710,"Plug Out at Vehicle",5379,92618,4219041,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-02 14:21:41",PST,"2020-02-02 14:59:57",PST,"2020-02-02 15:00:40",00:38:16,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.000,"Plug Out at Vehicle",5841,84020,3430441,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-02-02 11:07:47",PST,"2020-02-02 14:26:53",PST,"2020-02-02 14:28:27",03:19:06,01:43:19,5.255,2.207,0.660,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.580,"Plug Out at Vehicle",4428,92833,4145491,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-02 10:25:45",PST,"2020-02-02 14:21:20",PST,"2020-02-02 14:22:45",03:55:35,03:04:46,17.407,7.311,2.185,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.910,"Plug Out at Vehicle",5839,84020,3430441,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-02 13:06:34",PST,"2020-02-02 14:09:41",PST,"2020-02-02 14:11:20",01:03:11,01:02:56,3.489,1.465,0.438,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.380,"Plug Out at Vehicle",5840,94954,293145,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-02 09:47:28",PST,"2020-02-02 12:47:05",PST,"2020-02-02 12:47:47",02:59:41,02:59:22,13.663,5.739,1.715,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.500,"Plug Out at Vehicle",5377,93406,412757,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-02 11:50:45",PST,"2020-02-02 12:04:32",PST,"2020-02-02 12:05:13",00:13:51,00:13:38,0.737,0.310,0.093,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.080,"Plug Out at Vehicle",5378,94024,319415,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-02 10:18:56",PST,"2020-02-02 11:58:59",PST,"2020-02-02 11:59:49",01:40:08,01:39:26,11.932,5.012,1.498,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.310,"Plug Out at Vehicle",3262,N/A,,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-02 10:25:44",PST,"2020-02-02 11:34:12",PST,"2020-02-02 11:35:12",01:08:27,01:08:07,3.975,1.670,0.499,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.440,"Plug Out at Vehicle",5258,93065,199483,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-02 09:16:38",PST,"2020-02-02 10:13:30",PST,"2020-02-02 10:14:15",00:56:54,00:56:38,6.746,2.833,0.847,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.740,"Plug Out at Vehicle",1580663791,93405,20901711,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-02-01 19:27:56",PST,"2020-02-01 22:38:26",PST,"2020-02-01 22:39:08",03:10:29,01:18:09,2.543,1.068,0.319,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.280,"Plug Out at Vehicle",3261,93428,1669191,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-01 18:41:44",PST,"2020-02-01 22:32:35",PST,"2020-02-01 22:33:25",03:50:52,03:44:06,12.094,5.080,1.518,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.330,"Plug Out at Vehicle",5376,91214,44623,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-01 18:59:38",PST,"2020-02-01 21:29:02",PST,"2020-02-01 21:30:17",02:29:24,02:25:59,5.123,2.152,0.643,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.560,"Plug Out at Vehicle",1580612371,90250,20403011,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-01 18:22:30",PST,"2020-02-01 21:02:44",PST,"2020-02-01 21:03:28",02:40:14,02:13:26,7.756,3.258,0.973,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.850,"Plug Out at Vehicle",5838,93446,4457221,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-02-01 17:01:45",PST,"2020-02-01 18:22:16",PST,"2020-02-01 18:23:01",01:20:34,01:20:10,9.096,3.820,1.142,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.000,"Plug Out at Vehicle",5257,93401,377549,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-02-01 16:33:44",PST,"2020-02-01 18:03:17",PST,"2020-02-01 18:04:01",01:29:32,01:29:23,10.505,4.412,1.318,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.160,"Plug Out at Vehicle",5837,92677,20170031,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-02-01 16:15:55",PST,"2020-02-01 17:56:53",PST,"2020-02-01 17:57:46",01:40:58,01:30:21,4.703,1.975,0.590,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.520,"Plug Out at Vehicle",5374,95148,21298771,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
